N_count,S_count,E_count,W_count,N_queue,S_queue,E_queue,W_queue,N_arrival,S_arrival,E_arrival,W_arrival,N_speed,S_speed,E_speed,W_speed,N_queue_growth,S_queue_growth,E_queue_growth,W_queue_growth,current_phase,elapsed_phase_time,scenario_id,cycle_idx,archetype,true_N_rate,true_S_rate,true_E_rate,true_W_rate,target_plan,best_delay
8.0,9.0,68.0,48.0,0.0,0.0,63.0,43.0,8.0,8.0,40.0,38.0,3.69,1.47,10.38,10.75,-4.0,-6.0,5.0,4.0,0.0,0.0,311,3,heavy_ew,7.0,8.7,39.2,32.0,P1,82.35
7.0,4.0,46.0,16.0,0.0,0.0,40.0,10.0,10.0,4.0,66.0,32.0,5.2,3.3,10.75,10.87,-3.0,-3.0,9.0,2.0,0.0,0.0,312,1,heavy_ew,6.7,6.7,44.0,25.8,P1,54.03
6.0,9.0,81.0,19.0,0.0,0.0,77.0,14.0,6.0,4.0,54.0,20.0,0.3,1.4,10.61,11.37,-4.0,-7.0,8.0,0.0,0.0,0.0,312,2,heavy_ew,6.7,6.7,44.0,25.8,P1,76.04
8.0,11.0,112.0,31.0,0.0,0.0,107.0,25.0,8.0,12.0,58.0,32.0,2.01,2.95,10.11,11.29,-6.0,-7.0,7.0,2.0,0.0,0.0,312,3,heavy_ew,6.7,6.7,44.0,25.8,P1,91.05
9.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,22.0,6.0,2.58,1.62,11.52,14.08,-5.0,-8.0,0.0,0.0,0.0,0.0,313,1,slight_ew,14.3,13.3,23.0,18.8,P2,12.48
9.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,10.0,12.0,24.0,8.0,1.26,4.6,12.63,13.38,-6.0,-4.0,0.0,0.0,0.0,0.0,313,2,slight_ew,14.3,13.3,23.0,18.8,P2,14.14
10.0,10.0,9.0,9.0,0.0,0.0,3.0,4.0,8.0,16.0,26.0,28.0,2.19,1.86,11.23,10.39,-7.0,-5.0,-1.0,0.0,0.0,0.0,313,3,slight_ew,14.3,13.3,23.0,18.8,P2,17.64
17.0,8.0,16.0,10.0,2.0,0.0,10.0,4.0,24.0,8.0,36.0,30.0,2.51,1.07,10.62,10.33,-7.0,-5.0,-1.0,-2.0,0.0,0.0,314,1,moderate_ew,12.6,9.8,28.1,22.1,P2,31.82
14.0,12.0,28.0,11.0,0.0,0.0,24.0,5.0,10.0,10.0,32.0,20.0,0.72,1.27,10.52,11.13,-12.0,-9.0,5.0,-1.0,0.0,0.0,314,2,moderate_ew,12.6,9.8,28.1,22.1,P1,39.8
18.0,8.0,34.0,15.0,0.0,0.0,28.0,9.0,16.0,6.0,22.0,24.0,1.29,0.25,11.32,10.93,-13.0,-8.0,-2.0,2.0,0.0,0.0,314,3,moderate_ew,12.6,9.8,28.1,22.1,P1,48.14
15.0,6.0,1.0,14.0,0.0,0.0,0.0,8.0,20.0,6.0,2.0,30.0,1.9,4.68,13.55,11.24,-11.0,-3.0,0.0,0.0,0.0,0.0,317,1,random_mix,25.7,11.0,7.8,28.2,P3,26.84
25.0,5.0,2.0,16.0,8.0,0.0,0.0,10.0,26.0,8.0,12.0,28.0,1.74,5.98,12.45,10.68,-8.0,-2.0,0.0,0.0,0.0,0.0,317,2,random_mix,25.7,11.0,7.8,28.2,P3,37.92
36.0,9.0,2.0,33.0,17.0,0.0,0.0,28.0,28.0,14.0,6.0,38.0,1.38,2.8,12.62,10.38,-10.0,-5.0,0.0,8.0,0.0,0.0,317,3,random_mix,25.7,11.0,7.8,28.2,P3,50.65
11.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,20.0,8.0,18.0,1.34,3.07,13.26,12.51,-8.0,-8.0,0.0,0.0,0.0,0.0,319,1,slight_ew,14.4,16.8,19.2,17.9,P5,19.23
14.0,20.0,9.0,8.0,2.0,6.0,4.0,3.0,20.0,30.0,24.0,26.0,3.47,2.69,10.46,10.69,-5.0,-5.0,4.0,1.0,0.0,0.0,319,2,slight_ew,14.4,16.8,19.2,17.9,P4,24.43
10.0,26.0,7.0,8.0,0.0,8.0,2.0,4.0,8.0,28.0,20.0,18.0,1.69,1.64,11.49,10.29,-8.0,-9.0,-1.0,1.0,0.0,0.0,319,3,slight_ew,14.4,16.8,19.2,17.9,P4,24.22
27.0,13.0,3.0,2.0,10.0,0.0,0.0,0.0,22.0,22.0,16.0,12.0,1.79,5.08,12.12,12.26,-13.0,-3.0,0.0,0.0,0.0,0.0,320,1,moderate_ns,31.6,21.6,12.8,11.9,P7,28.44
33.0,14.0,2.0,3.0,21.0,0.0,0.0,2.0,26.0,26.0,8.0,14.0,3.75,2.99,13.13,9.14,-5.0,-6.0,0.0,2.0,0.0,0.0,320,2,moderate_ns,31.6,21.6,12.8,11.9,P7,39.03
48.0,22.0,5.0,1.0,35.0,9.0,3.0,0.0,22.0,30.0,20.0,10.0,3.42,3.12,11.32,14.41,-3.0,-4.0,3.0,0.0,0.0,0.0,320,3,moderate_ns,31.6,21.6,12.8,11.9,P7,54.92
9.0,11.0,12.0,7.0,0.0,0.0,8.0,0.0,6.0,12.0,30.0,20.0,2.3,2.45,10.45,13.03,-6.0,-6.0,2.0,0.0,0.0,0.0,321,1,moderate_ew,10.8,10.6,27.0,25.7,P1,21.72
7.0,9.0,12.0,11.0,0.0,0.0,6.0,5.0,4.0,12.0,28.0,24.0,0.98,3.35,10.92,10.71,-6.0,-3.0,-1.0,2.0,0.0,0.0,321,2,moderate_ew,10.8,10.6,27.0,25.7,P1,30.5
7.0,5.0,25.0,10.0,0.0,0.0,20.0,4.0,4.0,6.0,24.0,20.0,1.85,0.9,10.78,10.5,-5.0,-3.0,4.0,0.0,0.0,0.0,321,3,moderate_ew,10.8,10.6,27.0,25.7,P1,40.98
14.0,22.0,12.0,7.0,1.0,5.0,6.0,1.0,20.0,20.0,16.0,20.0,3.64,1.66,9.48,9.99,-6.0,-10.0,0.0,-2.0,0.0,0.0,322,1,balanced,19.9,19.5,20.1,19.2,P2,25.1
21.0,15.0,12.0,14.0,0.0,0.0,8.0,8.0,18.0,12.0,28.0,32.0,1.01,0.99,10.6,10.83,-16.0,-11.0,3.0,2.0,0.0,0.0,322,2,balanced,19.9,19.5,20.1,19.2,P2,21.72
25.0,16.0,5.0,6.0,1.0,1.0,2.0,2.0,28.0,18.0,16.0,8.0,0.27,1.97,11.01,10.53,-19.0,-7.0,1.0,0.0,0.0,0.0,322,3,balanced,19.9,19.5,20.1,19.2,P2,17.81
27.0,14.0,21.0,11.0,6.0,0.0,15.0,5.0,36.0,18.0,40.0,26.0,0.99,0.95,10.66,11.14,-10.0,-11.0,4.0,0.0,0.0,0.0,323,1,slight_ew,15.8,13.9,22.7,21.2,P1,26.04
20.0,15.0,20.0,4.0,0.0,0.0,15.0,0.0,16.0,20.0,22.0,20.0,0.69,2.72,11.31,12.34,-16.0,-7.0,-1.0,-1.0,0.0,0.0,323,2,slight_ew,15.8,13.9,22.7,21.2,P3,29.26
10.0,16.0,21.0,12.0,0.0,0.0,16.0,6.0,14.0,20.0,22.0,26.0,0.32,2.29,10.0,10.81,-9.0,-9.0,1.0,2.0,0.0,0.0,323,3,slight_ew,15.8,13.9,22.7,21.2,P3,31.14
27.0,12.0,2.0,6.0,9.0,0.0,0.0,1.0,34.0,18.0,14.0,20.0,1.65,5.04,12.65,11.13,-12.0,-4.0,0.0,1.0,0.0,0.0,324,1,moderate_ns,26.4,20.0,9.4,9.9,P7,31.04
40.0,17.0,4.0,2.0,27.0,5.0,0.0,0.0,42.0,32.0,12.0,12.0,3.27,3.74,12.63,12.6,-2.0,0.0,0.0,0.0,0.0,0.0,324,2,moderate_ns,26.4,20.0,9.4,9.9,P7,45.87
53.0,27.0,1.0,8.0,41.0,14.0,0.0,0.0,26.0,24.0,8.0,22.0,3.61,3.08,13.9,12.72,-5.0,-3.0,0.0,0.0,0.0,0.0,324,3,moderate_ns,26.4,20.0,9.4,9.9,P7,56.83
5.0,9.0,22.0,19.0,0.0,0.0,16.0,14.0,4.0,10.0,32.0,32.0,3.61,1.15,10.71,10.49,-3.0,-5.0,0.0,3.0,0.0,0.0,325,1,heavy_ew,6.8,5.4,40.8,32.5,P1,49.06
9.0,8.0,43.0,38.0,0.0,0.0,38.0,32.0,14.0,8.0,30.0,30.0,4.43,3.0,11.38,9.97,-3.0,-5.0,0.0,4.0,0.0,0.0,325,2,heavy_ew,6.8,5.4,40.8,32.5,P1,69.28
5.0,2.0,72.0,54.0,0.0,0.0,67.0,49.0,6.0,2.0,24.0,40.0,3.48,0.25,9.99,9.53,-3.0,-1.0,4.0,3.0,0.0,0.0,325,3,heavy_ew,6.8,5.4,40.8,32.5,P1,87.35
12.0,15.0,13.0,3.0,0.0,0.0,8.0,0.0,8.0,14.0,32.0,12.0,1.39,1.22,9.72,12.96,-9.0,-9.0,5.0,0.0,0.0,0.0,326,1,slight_ew,15.7,15.8,22.3,18.7,P2,24.1
18.0,18.0,18.0,4.0,0.0,0.0,12.0,0.0,16.0,16.0,24.0,12.0,1.6,0.87,11.29,13.21,-12.0,-14.0,0.0,0.0,0.0,0.0,326,2,slight_ew,15.7,15.8,22.3,18.7,P2,25.54
24.0,18.0,16.0,6.0,3.0,0.0,10.0,1.0,18.0,18.0,20.0,20.0,0.94,1.07,10.64,12.41,-16.0,-14.0,0.0,1.0,0.0,0.0,326,3,slight_ew,15.7,15.8,22.3,18.7,P3,25.88
33.0,18.0,4.0,3.0,15.0,1.0,0.0,0.0,34.0,26.0,14.0,16.0,1.65,0.84,12.01,12.12,-11.0,-9.0,0.0,0.0,0.0,0.0,329,1,slight_ns,23.7,17.2,15.2,14.5,P7,27.58
33.0,10.0,5.0,8.0,20.0,0.0,1.0,2.0,30.0,16.0,14.0,24.0,3.25,5.1,12.2,11.06,-2.0,-4.0,1.0,0.0,0.0,0.0,329,2,slight_ns,23.7,17.2,15.2,14.5,P7,32.71
36.0,7.0,6.0,4.0,24.0,0.0,3.0,0.0,26.0,12.0,20.0,18.0,3.68,6.17,11.37,13.07,-6.0,-2.0,3.0,0.0,0.0,0.0,329,3,slight_ns,23.7,17.2,15.2,14.5,P6,38.39
25.0,10.0,8.0,4.0,7.0,0.0,2.0,2.0,30.0,14.0,30.0,14.0,1.52,2.03,11.25,10.36,-9.0,-7.0,-1.0,2.0,0.0,0.0,330,1,random_mix,31.6,10.2,29.1,8.6,P6,30.37
34.0,10.0,15.0,2.0,20.0,1.0,9.0,0.0,34.0,16.0,26.0,14.0,2.69,3.28,10.83,13.38,-5.0,-3.0,0.0,0.0,0.0,0.0,330,2,random_mix,31.6,10.2,29.1,8.6,P6,45.05
56.0,5.0,26.0,7.0,41.0,0.0,22.0,1.0,38.0,10.0,34.0,22.0,2.59,6.98,10.54,10.44,-4.0,-1.0,6.0,0.0,0.0,0.0,330,3,random_mix,31.6,10.2,29.1,8.6,P6,62.66
12.0,13.0,32.0,13.0,0.0,0.0,26.0,8.0,18.0,22.0,42.0,30.0,2.39,3.67,11.19,9.99,-7.0,-5.0,5.0,3.0,0.0,0.0,332,1,moderate_ew,9.4,13.9,29.5,22.1,P2,38.87
14.0,18.0,56.0,7.0,1.0,0.0,50.0,2.0,26.0,14.0,52.0,12.0,3.52,0.31,11.04,10.77,-7.0,-15.0,7.0,2.0,0.0,0.0,332,2,moderate_ew,9.4,13.9,29.5,22.1,P1,52.22
12.0,11.0,59.0,16.0,0.0,0.0,53.0,10.0,14.0,14.0,22.0,30.0,1.64,2.96,10.63,10.5,-9.0,-6.0,-1.0,2.0,0.0,0.0,332,3,moderate_ew,9.4,13.9,29.5,22.1,P1,63.34
13.0,9.0,15.0,17.0,0.0,0.0,9.0,12.0,16.0,8.0,42.0,26.0,2.03,2.25,11.27,10.14,-7.0,-6.0,0.0,2.0,0.0,0.0,334,1,moderate_ew,9.9,13.8,28.0,25.4,P1,33.55
11.0,11.0,26.0,19.0,0.0,0.0,20.0,13.0,14.0,10.0,22.0,24.0,3.03,0.73,10.79,10.34,-6.0,-8.0,4.0,2.0,0.0,0.0,334,2,moderate_ew,9.9,13.8,28.0,25.4,P1,41.41
11.0,15.0,36.0,19.0,0.0,0.0,30.0,14.0,8.0,12.0,32.0,22.0,0.43,1.01,10.65,11.1,-8.0,-13.0,1.0,2.0,0.0,0.0,334,3,moderate_ew,9.9,13.8,28.0,25.4,P1,52.3
16.0,23.0,1.0,3.0,0.0,7.0,0.0,0.0,16.0,28.0,10.0,12.0,2.09,2.19,9.4,13.57,-10.0,-6.0,0.0,0.0,0.0,0.0,336,1,slight_ns,21.1,22.6,16.6,16.4,P7,22.88
14.0,24.0,6.0,7.0,3.0,12.0,1.0,2.0,18.0,32.0,20.0,24.0,3.26,3.86,12.25,10.52,-5.0,-4.0,1.0,2.0,0.0,0.0,336,2,slight_ns,21.1,22.6,16.6,16.4,P5,29.33
23.0,32.0,6.0,6.0,8.0,16.0,1.0,2.0,38.0,28.0,10.0,24.0,2.31,2.0,10.52,10.46,-6.0,-6.0,-1.0,1.0,0.0,0.0,336,3,slight_ns,21.1,22.6,16.6,16.4,P7,37.13
7.0,11.0,9.0,12.0,0.0,0.0,3.0,7.0,12.0,6.0,24.0,26.0,1.4,1.19,11.4,10.55,-3.0,-8.0,-3.0,0.0,0.0,0.0,338,1,moderate_ew,11.7,11.5,26.2,25.6,P1,31.11
15.0,19.0,21.0,18.0,0.0,0.0,16.0,12.0,12.0,18.0,26.0,38.0,1.12,0.7,10.61,10.2,-10.0,-15.0,1.0,5.0,0.0,0.0,338,2,moderate_ew,11.7,11.5,26.2,25.6,P1,40.75
7.0,16.0,30.0,32.0,0.0,0.0,25.0,26.0,6.0,12.0,32.0,30.0,0.31,0.85,10.49,10.61,-5.0,-13.0,3.0,-2.0,0.0,0.0,338,3,moderate_ew,11.7,11.5,26.2,25.6,P1,52.05
13.0,18.0,4.0,7.0,0.0,0.0,0.0,2.0,14.0,24.0,18.0,22.0,1.95,1.64,10.96,12.83,-8.0,-11.0,0.0,2.0,0.0,0.0,339,1,slight_ns,20.0,20.7,16.6,14.4,P4,18.16
13.0,22.0,5.0,4.0,0.0,4.0,1.0,2.0,14.0,24.0,16.0,16.0,2.0,1.46,12.41,10.38,-9.0,-12.0,1.0,2.0,0.0,0.0,339,2,slight_ns,20.0,20.7,16.6,14.4,P6,21.66
21.0,18.0,4.0,3.0,9.0,3.0,0.0,0.0,40.0,22.0,16.0,8.0,3.66,2.58,11.95,10.95,0.0,-7.0,0.0,0.0,0.0,0.0,339,3,slight_ns,20.0,20.7,16.6,14.4,P7,22.65
3.0,14.0,5.0,15.0,0.0,0.0,0.0,11.0,6.0,16.0,14.0,26.0,13.07,2.61,12.77,10.34,0.0,-8.0,0.0,3.0,0.0,0.0,340,1,moderate_ew,9.2,13.3,25.6,25.6,P1,27.82
12.0,11.0,10.0,31.0,0.0,0.0,5.0,25.0,16.0,10.0,28.0,46.0,3.09,1.49,10.6,10.22,-6.0,-7.0,4.0,2.0,0.0,0.0,340,2,moderate_ew,9.2,13.3,25.6,25.6,P1,40.55
4.0,17.0,16.0,43.0,0.0,0.0,12.0,38.0,4.0,14.0,32.0,30.0,2.92,0.98,10.4,10.47,-2.0,-12.0,4.0,5.0,0.0,0.0,340,3,moderate_ew,9.2,13.3,25.6,25.6,P1,52.36
11.0,13.0,6.0,4.0,0.0,0.0,2.0,1.0,16.0,12.0,22.0,10.0,3.24,1.48,12.38,12.42,-5.0,-9.0,2.0,1.0,0.0,0.0,343,1,slight_ew,14.9,16.2,23.1,18.8,P3,15.67
11.0,16.0,11.0,2.0,0.0,0.0,5.0,0.0,16.0,18.0,26.0,18.0,3.32,2.1,10.07,12.06,-7.0,-12.0,2.0,0.0,0.0,0.0,343,2,slight_ew,14.9,16.2,23.1,18.8,P3,16.72
15.0,18.0,8.0,11.0,0.0,0.0,0.0,5.0,18.0,22.0,20.0,30.0,1.72,1.38,12.26,10.28,-10.0,-13.0,0.0,2.0,0.0,0.0,343,3,slight_ew,14.9,16.2,23.1,18.8,P2,20.92
11.0,20.0,6.0,6.0,0.0,2.0,0.0,1.0,12.0,22.0,18.0,18.0,1.47,1.65,12.39,10.45,-8.0,-11.0,0.0,-1.0,0.0,0.0,344,1,balanced,18.5,19.3,19.4,19.0,P4,18.39
18.0,13.0,8.0,6.0,2.0,1.0,3.0,0.0,14.0,10.0,18.0,18.0,2.26,0.97,9.95,12.71,-10.0,-9.0,0.0,0.0,0.0,0.0,344,2,balanced,18.5,19.3,19.4,19.0,P3,20.42
16.0,21.0,6.0,14.0,0.0,0.0,1.0,9.0,16.0,22.0,24.0,34.0,1.47,0.52,11.47,10.4,-11.0,-16.0,0.0,6.0,0.0,0.0,344,3,balanced,18.5,19.3,19.4,19.0,P2,25.94
26.0,18.0,8.0,2.0,7.0,2.0,2.0,1.0,40.0,24.0,18.0,10.0,1.4,1.85,11.49,9.87,-11.0,-8.0,-1.0,1.0,0.0,0.0,345,1,slight_ns,20.9,21.3,15.9,16.4,P5,24.57
27.0,20.0,6.0,6.0,11.0,4.0,1.0,0.0,24.0,24.0,20.0,16.0,2.05,2.25,11.84,11.27,-9.0,-7.0,1.0,0.0,0.0,0.0,345,2,slight_ns,20.9,21.3,15.9,16.4,P5,30.94
34.0,20.0,8.0,6.0,18.0,4.0,2.0,1.0,32.0,26.0,18.0,16.0,1.97,2.09,10.87,10.44,-6.0,-7.0,-1.0,1.0,0.0,0.0,345,3,slight_ns,20.9,21.3,15.9,16.4,P6,33.82
12.0,25.0,7.0,4.0,0.0,3.0,3.0,1.0,14.0,32.0,14.0,12.0,2.23,0.8,12.79,10.24,-6.0,-14.0,3.0,1.0,0.0,0.0,346,1,moderate_ns,25.9,21.6,11.8,10.6,P5,21.56
25.0,19.0,3.0,3.0,9.0,3.0,0.0,0.0,32.0,30.0,18.0,14.0,2.06,2.18,12.92,11.7,-4.0,-8.0,0.0,0.0,0.0,0.0,346,2,moderate_ns,25.9,21.6,11.8,10.6,P7,27.79
22.0,24.0,4.0,2.0,10.0,11.0,1.0,0.0,16.0,26.0,12.0,6.0,3.67,3.26,11.83,12.35,-2.0,-1.0,1.0,0.0,0.0,0.0,346,3,moderate_ns,25.9,21.6,11.8,10.6,P6,33.84
41.0,19.0,4.0,2.0,24.0,1.0,0.0,0.0,28.0,16.0,12.0,10.0,1.74,1.49,12.41,11.56,-7.0,-14.0,0.0,0.0,0.0,0.0,348,1,moderate_ns,31.0,21.9,13.8,13.5,P7,43.72
53.0,24.0,4.0,2.0,40.0,11.0,0.0,0.0,40.0,28.0,10.0,10.0,3.53,3.46,12.39,12.38,-2.0,-4.0,0.0,0.0,0.0,0.0,348,2,moderate_ns,31.0,21.9,13.8,13.5,P7,55.3
62.0,29.0,6.0,0.0,49.0,16.0,0.0,0.0,22.0,26.0,16.0,8.0,3.3,3.27,11.52,14.09,-3.0,-2.0,-1.0,0.0,0.0,0.0,348,3,moderate_ns,31.0,21.9,13.8,13.5,P7,67.0
13.0,8.0,8.0,3.0,0.0,0.0,4.0,0.0,14.0,10.0,26.0,16.0,2.82,2.79,10.76,12.59,-7.0,-5.0,0.0,0.0,0.0,0.0,349,1,slight_ew,16.7,15.9,20.1,18.0,P1,16.57
15.0,9.0,8.0,3.0,0.0,0.0,2.0,1.0,10.0,10.0,18.0,14.0,1.06,4.89,11.25,11.78,-12.0,-4.0,-3.0,1.0,0.0,0.0,349,2,slight_ew,16.7,15.9,20.1,18.0,P2,19.3
13.0,10.0,7.0,9.0,0.0,0.0,2.0,3.0,16.0,10.0,18.0,28.0,1.88,1.0,10.96,10.76,-7.0,-9.0,0.0,0.0,0.0,0.0,349,3,slight_ew,16.7,15.9,20.1,18.0,P2,21.14
8.0,19.0,16.0,5.0,0.0,1.0,11.0,2.0,10.0,28.0,28.0,20.0,2.25,1.63,11.31,11.07,-5.0,-8.0,2.0,2.0,0.0,0.0,350,1,moderate_ew,11.3,13.4,28.5,19.6,P1,27.57
12.0,19.0,30.0,4.0,0.0,0.0,24.0,3.0,14.0,16.0,36.0,8.0,3.13,0.85,10.16,7.43,-7.0,-15.0,5.0,3.0,0.0,0.0,350,2,moderate_ew,11.3,13.4,28.5,19.6,P1,35.69
8.0,13.0,37.0,3.0,0.0,0.0,31.0,0.0,12.0,14.0,28.0,6.0,1.48,1.28,9.63,9.67,-6.0,-8.0,4.0,0.0,0.0,0.0,350,3,moderate_ew,11.3,13.4,28.5,19.6,P2,41.19
25.0,25.0,2.0,3.0,9.0,7.0,0.0,0.0,26.0,30.0,10.0,12.0,2.0,1.49,14.32,13.88,-8.0,-9.0,0.0,0.0,0.0,0.0,351,1,moderate_ns,28.5,25.8,10.1,10.8,P7,29.95
28.0,16.0,2.0,2.0,15.0,3.0,0.0,0.0,28.0,22.0,8.0,6.0,3.43,3.51,13.79,12.86,-6.0,-5.0,0.0,0.0,0.0,0.0,351,2,moderate_ns,28.5,25.8,10.1,10.8,P7,38.95
47.0,20.0,0.0,2.0,35.0,7.0,0.0,0.0,26.0,24.0,4.0,4.0,3.91,3.26,13.15,12.01,-2.0,-3.0,0.0,0.0,0.0,0.0,351,3,moderate_ns,28.5,25.8,10.1,10.8,P7,52.96
11.0,15.0,2.0,6.0,0.0,0.0,0.0,1.0,18.0,14.0,14.0,20.0,1.32,0.94,11.21,11.21,-8.0,-11.0,0.0,0.0,0.0,0.0,352,1,balanced,16.5,17.3,16.8,15.6,P4,16.94
15.0,15.0,1.0,6.0,0.0,1.0,0.0,3.0,14.0,22.0,8.0,14.0,1.37,3.77,13.83,10.41,-10.0,-6.0,0.0,3.0,0.0,0.0,352,2,balanced,16.5,17.3,16.8,15.6,P5,18.26
16.0,18.0,12.0,2.0,0.0,0.0,7.0,0.0,20.0,26.0,22.0,8.0,1.97,1.6,10.24,11.36,-9.0,-14.0,2.0,0.0,0.0,0.0,352,3,balanced,16.5,17.3,16.8,15.6,P4,18.65
19.0,21.0,7.0,5.0,0.0,0.0,2.0,1.0,16.0,26.0,28.0,20.0,1.24,1.4,10.75,11.54,-15.0,-13.0,1.0,1.0,0.0,0.0,353,1,balanced,20.6,21.9,21.5,21.6,P2,24.78
25.0,27.0,10.0,10.0,4.0,7.0,4.0,5.0,26.0,26.0,26.0,24.0,0.99,1.13,10.26,11.2,-11.0,-12.0,1.0,-2.0,0.0,0.0,353,2,balanced,20.6,21.9,21.5,21.6,P5,32.25
18.0,24.0,11.0,13.0,2.0,8.0,5.0,8.0,16.0,20.0,20.0,24.0,2.11,2.0,10.75,10.07,-10.0,-10.0,0.0,2.0,0.0,0.0,353,3,balanced,20.6,21.9,21.5,21.6,P3,31.92
11.0,13.0,9.0,13.0,0.0,0.0,3.0,7.0,8.0,14.0,20.0,36.0,1.19,1.88,10.25,10.89,-8.0,-9.0,0.0,4.0,0.0,0.0,355,1,slight_ew,13.3,15.0,23.6,18.7,P1,21.85
15.0,15.0,9.0,15.0,0.0,0.0,3.0,10.0,18.0,12.0,18.0,20.0,1.88,1.36,10.76,10.27,-10.0,-10.0,0.0,3.0,0.0,0.0,355,2,slight_ew,13.3,15.0,23.6,18.7,P1,24.81
14.0,11.0,14.0,10.0,0.0,0.0,10.0,4.0,14.0,6.0,28.0,16.0,0.92,0.25,10.22,11.18,-11.0,-11.0,5.0,0.0,0.0,0.0,355,3,slight_ew,13.3,15.0,23.6,18.7,P1,26.91
14.0,10.0,24.0,11.0,0.0,0.0,18.0,7.0,18.0,12.0,34.0,34.0,3.7,2.44,10.61,10.59,-6.0,-5.0,4.0,2.0,0.0,0.0,356,1,moderate_ew,12.4,9.6,31.8,21.8,P2,36.4
13.0,15.0,39.0,14.0,0.0,1.0,34.0,8.0,12.0,14.0,36.0,20.0,1.3,0.25,10.37,11.42,-8.0,-12.0,2.0,-2.0,0.0,0.0,356,2,moderate_ew,12.4,9.6,31.8,21.8,P2,47.17
15.0,14.0,60.0,18.0,0.0,0.0,54.0,12.0,18.0,16.0,34.0,26.0,1.63,1.83,10.39,9.47,-9.0,-9.0,1.0,2.0,0.0,0.0,356,3,moderate_ew,12.4,9.6,31.8,21.8,P1,58.39
30.0,23.0,4.0,2.0,12.0,4.0,1.0,1.0,32.0,30.0,16.0,12.0,1.48,1.4,11.2,10.8,-12.0,-10.0,1.0,1.0,0.0,0.0,357,1,random_mix,31.7,20.9,16.1,10.6,P7,28.1
30.0,5.0,4.0,2.0,17.0,0.0,2.0,0.0,20.0,10.0,14.0,12.0,3.51,7.42,11.59,13.8,-6.0,0.0,2.0,0.0,0.0,0.0,357,2,random_mix,31.7,20.9,16.1,10.6,P7,34.61
40.0,16.0,5.0,2.0,28.0,3.0,1.0,0.0,42.0,22.0,18.0,6.0,3.77,3.44,12.58,14.08,-2.0,-8.0,1.0,0.0,0.0,0.0,357,3,random_mix,31.7,20.9,16.1,10.6,P7,44.07
13.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,18.0,8.0,18.0,18.0,1.77,0.83,11.95,12.02,-10.0,-6.0,0.0,0.0,0.0,0.0,359,1,slight_ew,16.2,15.1,19.9,22.4,P3,19.68
18.0,19.0,10.0,14.0,0.0,0.0,4.0,9.0,18.0,20.0,20.0,32.0,1.96,0.75,10.79,10.6,-10.0,-14.0,-2.0,6.0,0.0,0.0,359,2,slight_ew,16.2,15.1,19.9,22.4,P2,23.75
21.0,17.0,9.0,14.0,3.0,0.0,4.0,8.0,26.0,18.0,24.0,26.0,1.14,1.61,10.52,11.06,-11.0,-13.0,1.0,3.0,0.0,0.0,359,3,slight_ew,16.2,15.1,19.9,22.4,P2,28.48
17.0,19.0,5.0,9.0,0.0,3.0,2.0,4.0,22.0,30.0,16.0,24.0,1.7,2.61,11.48,10.59,-12.0,-6.0,2.0,-1.0,0.0,0.0,360,1,slight_ns,21.0,20.7,13.7,17.0,P3,19.08
21.0,18.0,4.0,8.0,3.0,0.0,0.0,2.0,28.0,18.0,18.0,16.0,1.47,1.33,13.76,9.52,-14.0,-12.0,0.0,-1.0,0.0,0.0,360,2,slight_ns,21.0,20.7,13.7,17.0,P4,19.17
13.0,19.0,2.0,5.0,0.0,0.0,2.0,0.0,16.0,20.0,6.0,12.0,1.75,1.23,9.05,11.64,-8.0,-12.0,2.0,-1.0,0.0,0.0,360,3,slight_ns,21.0,20.7,13.7,17.0,P6,16.48
12.0,7.0,25.0,21.0,1.0,0.0,19.0,15.0,14.0,4.0,36.0,34.0,1.19,1.74,10.1,10.6,-6.0,-5.0,1.0,4.0,0.0,0.0,361,1,heavy_ew,8.4,7.4,39.1,29.1,P1,47.62
11.0,11.0,50.0,31.0,0.0,0.0,44.0,26.0,4.0,12.0,42.0,28.0,1.32,3.54,10.61,10.47,-9.0,-6.0,3.0,3.0,0.0,0.0,361,2,heavy_ew,8.4,7.4,39.1,29.1,P1,64.05
5.0,7.0,69.0,36.0,0.0,0.0,65.0,30.0,4.0,6.0,34.0,32.0,2.18,1.4,10.32,11.3,-3.0,-5.0,8.0,3.0,0.0,0.0,361,3,heavy_ew,8.4,7.4,39.1,29.1,P1,76.32
25.0,21.0,5.0,3.0,6.0,1.0,0.0,0.0,32.0,24.0,14.0,12.0,1.32,1.18,11.79,12.67,-9.0,-14.0,0.0,0.0,0.0,0.0,362,1,moderate_ns,30.0,21.1,13.1,10.8,P7,27.3
33.0,12.0,4.0,5.0,21.0,3.0,0.0,0.0,34.0,20.0,14.0,14.0,3.68,5.19,11.73,11.18,-2.0,-3.0,0.0,-2.0,0.0,0.0,362,2,moderate_ns,30.0,21.1,13.1,10.8,P7,38.0
45.0,20.0,3.0,4.0,32.0,7.0,0.0,0.0,34.0,22.0,14.0,14.0,3.45,3.18,13.23,12.41,-4.0,-4.0,0.0,0.0,0.0,0.0,362,3,moderate_ns,30.0,21.1,13.1,10.8,P7,48.64
